user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
36366,Saudi Arabia,19,2023-06-07,Premium Individual,Active,1,0,Yes,No,4,3.33,Electronic,Offline Mode,Mood-based Auto Playlists,Mobile,3,14
7417,Germany,32,2022-04-03,Free,Active,1,0,No,No,5,12.75,Jazz,Podcasts,Lyrics Translation,Car System,9,11
678,Nigeria,16,2020-08-28,Free,Active,0,0,No,No,3,13.56,R&B,Podcasts,Concert Alerts,Mobile,7,6
10600,South Korea,46,2023-06-07,Premium Duo,Active,1,0,Yes,No,5,13.69,Hip-Hop,Daily Mix,Mood-based Auto Playlists,Desktop,10,7
1104,France,38,2018-03-12,Free,Active,0,0,Yes,Yes,2,15.14,Folk,AI DJ,Mood-based Auto Playlists,Desktop,9,11
44907,Japan,37,2024-09-25,Premium Family,Active,0,0,No,No,2,13.18,Techno,Lyrics,AI DJ,Desktop,12,10
16805,Nigeria,33,2018-02-02,Premium Individual,Active,1,0,No,No,2,7.86,Rock,Podcasts,Lyrics Translation,Mobile,5,9
38013,Australia,27,2023-10-03,Student,Inactive,3,1,Yes,No,3,5.61,Rock,AI DJ,Collaborative Live Queues,Desktop,5,13
13988,South Africa,29,2021-06-08,Premium Family,Inactive,5,1,No,No,4,5.83,Classical,Discover Weekly,Social Listening,Desktop,3,9
19545,Japan,28,2020-03-10,Free,Active,0,0,No,No,5,9.93,Punk,Daily Mix,Mood-based Auto Playlists,Car System,9,9
3350,Norway,45,2019-09-04,Student,Active,0,0,No,No,1,12.51,Ambient,Radio,Lyrics Translation,Mobile,7,12
38962,Turkey,51,2023-11-18,Premium Duo,Active,3,1,No,No,5,15.1,Ambient,AI DJ,Offline Party Mode,Mobile,9,7
38260,Mexico,52,2021-10-03,Free,Active,0,0,No,No,4,4.15,Punk,Lyrics,HiFi Audio,Mobile,8,9
3667,USA,51,2020-12-14,Free,Active,0,0,No,No,5,9.99,Classical,Offline Mode,Offline Party Mode,Smart Speaker,4,11
36639,Turkey,44,2022-12-24,Premium Individual,Active,0,0,No,No,3,7.95,Classical,Daily Mix,Mood-based Auto Playlists,Desktop,8,9
18231,Norway,47,2022-06-27,Premium Duo,Active,4,1,No,No,2,12.07,Blues,Podcasts,Concert Alerts,Desktop,8,11
11077,Russia,46,2023-05-05,Premium Individual,Active,0,0,No,No,4,13.23,Jazz,Playlists,Mood-based Auto Playlists,Mobile,6,14
31227,Turkey,55,2021-07-08,Premium Individual,Inactive,5,1,No,No,3,4.45,Classical,Podcasts,Music History Analytics,Mobile,8,5
9313,Turkey,30,2023-02-26,Premium Individual,Active,2,0,No,No,3,10.7,Folk,Radio,VR Concert Experience,Desktop,6,14
10277,Germany,56,2020-06-10,Free,Active,0,0,Yes,Yes,2,12.27,Indie,AI DJ,Music History Analytics,Mobile,9,9
44906,France,30,2024-04-16,Premium Family,Active,1,0,No,No,2,15.57,Pop,Discover Weekly,Offline Party Mode,Mobile,8,5
33370,Brazil,21,2021-09-27,Premium Individual,Active,2,0,No,No,2,9.04,Folk,Discover Weekly,Lyrics Translation,Tablet,9,11
34167,Saudi Arabia,28,2025-05-07,Student,Inactive,3,1,No,No,5,15.25,Bollywood,Lyrics,Better AI Recommendations,Mobile,6,11
45311,Netherlands,28,2020-01-21,Premium Family,Inactive,7,1,Yes,Yes,3,6.79,Country,Podcasts,VR Concert Experience,Tablet,13,8
30528,Nigeria,16,2024-01-03,Free,Active,2,0,No,No,5,12.07,Indie,Daily Mix,Mood-based Auto Playlists,Tablet,6,7
4628,India,39,2020-08-30,Free,Active,0,0,No,No,4,8.74,K-Pop,Podcasts,Music History Analytics,Tablet,8,10
38354,Norway,49,2023-04-10,Premium Individual,Active,1,0,No,No,4,16.4,Rock,Offline Mode,Mood-based Auto Playlists,Mobile,10,10
4975,Japan,55,2020-05-11,Premium Individual,Active,0,0,Yes,No,4,16.37,Lo-fi,Radio,Mood-based Auto Playlists,Tablet,4,8
32096,Japan,47,2020-10-07,Premium Individual,Active,2,0,No,No,3,11.22,Rock,Lyrics,Offline Party Mode,Mobile,13,11
13550,Egypt,17,2023-06-10,Premium Duo,Active,1,0,No,No,4,12.74,Lo-fi,Lyrics,HiFi Audio,Mobile,7,6
43863,Egypt,18,2018-12-20,Premium Duo,Active,0,0,Yes,No,5,9.89,Hip-Hop,AI DJ,Concert Alerts,Desktop,8,8
6689,Turkey,25,2026-06-12,Premium Individual,Inactive,6,1,Yes,No,1,8.0,Jazz,Radio,Lyrics Translation,Smart Speaker,9,11
5383,Egypt,43,2023-07-28,Premium Family,Active,4,1,No,No,3,11.03,Bollywood,Offline Mode,Offline Party Mode,Car System,5,6
36551,South Korea,47,2020-01-08,Free,Active,5,1,No,No,2,3.55,Pop,Daily Mix,Better AI Recommendations,Smart Speaker,6,11
722,Argentina,60,2018-05-01,Premium Individual,Inactive,8,1,Yes,Yes,1,8.23,K-Pop,Playlists,Concert Alerts,Mobile,8,12
1326,Indonesia,59,2022-02-07,Free,Active,7,1,No,No,4,8.28,Classical,Radio,Concert Alerts,Smart Speaker,7,8
21419,Japan,37,2021-08-08,Free,Active,0,0,No,No,3,14.02,Indie,Discover Weekly,AI DJ,Desktop,7,10
33432,Vietnam,40,2024-05-09,Premium Individual,Active,0,0,Yes,No,4,12.81,R&B,Lyrics,Music History Analytics,Mobile,7,17
25466,Egypt,34,2021-10-06,Free,Active,4,1,No,No,4,10.84,Jazz,Discover Weekly,Mood-based Auto Playlists,Mobile,5,16
6770,Netherlands,25,2018-02-10,Premium Individual,Inactive,3,1,No,No,3,14.68,K-Pop,AI DJ,Offline Party Mode,Desktop,8,12
35668,Saudi Arabia,45,2020-10-13,Free,Active,1,0,Yes,No,5,9.3,Soul,Playlists,HiFi Audio,Car System,9,14
22631,Nigeria,28,2025-05-12,Free,Active,0,0,Yes,No,5,13.35,Rock,Lyrics,Better AI Recommendations,Mobile,10,8
1354,Turkey,54,2022-07-21,Free,Inactive,4,1,No,No,4,10.39,Classical,Playlists,AI DJ,Smart Speaker,8,9
15766,South Africa,52,2023-09-09,Free,Active,1,0,No,No,4,7.78,Rock,Podcasts,VR Concert Experience,Smart Speaker,5,12
47349,Turkey,47,2022-09-26,Free,Active,0,0,No,No,2,12.03,Bollywood,Playlists,HiFi Audio,Car System,3,8
26799,Egypt,17,2021-10-18,Free,Active,1,0,Yes,Yes,4,12.51,Funk,Radio,Offline Party Mode,Mobile,11,10
1576,Japan,37,2023-03-08,Free,Inactive,3,1,No,No,4,9.69,Techno,Playlists,AI DJ,Mobile,8,9
26101,Canada,57,2024-03-10,Premium Family,Active,1,0,No,No,4,4.93,Pop,Podcasts,Better AI Recommendations,Desktop,11,8
41280,Norway,43,2022-12-20,Premium Individual,Active,8,1,No,No,4,2.2,Funk,Playlists,VR Concert Experience,Mobile,5,8
43389,Indonesia,24,2023-03-31,Premium Individual,Active,1,0,Yes,No,4,9.68,Classical,Lyrics,Offline Party Mode,Desktop,8,13
11918,South Korea,29,2022-03-20,Free,Active,0,0,Yes,Yes,2,14.93,Synthwave,Podcasts,AI DJ,Mobile,6,8
6244,Egypt,29,2018-12-16,Premium Individual,Active,0,0,No,No,1,20.36,Blues,Offline Mode,HiFi Audio,Car System,8,5
1219,Russia,54,2020-12-15,Free,Active,3,1,Yes,No,5,7.91,R&B,Podcasts,Better AI Recommendations,Smart Speaker,10,14
20693,Philippines,28,2023-08-22,Student,Active,1,0,Yes,No,4,11.52,Ambient,Offline Mode,Concert Alerts,Tablet,7,11
37908,South Korea,21,2021-04-12,Premium Duo,Active,1,0,No,No,1,6.76,Bollywood,Podcasts,Better AI Recommendations,Mobile,11,12
20592,USA,17,2022-05-21,Premium Individual,Active,0,0,Yes,No,5,13.19,Techno,Playlists,Vocal Remover,Smart Speaker,9,17
34998,Japan,59,2021-08-01,Free,Active,0,0,No,No,2,15.25,Jazz,Playlists,Offline Party Mode,Desktop,6,10
28406,Canada,16,2025-03-19,Free,Active,0,0,No,No,5,6.2,Punk,Radio,Concert Alerts,Smart Speaker,12,4
45811,Canada,36,2020-03-26,Premium Duo,Active,1,0,Yes,No,3,9.02,Electronic,Offline Mode,Mood-based Auto Playlists,Mobile,9,7
10135,Japan,29,2020-01-29,Free,Active,2,0,Yes,No,4,11.12,Punk,Daily Mix,Mood-based Auto Playlists,Mobile,6,6
9408,Indonesia,51,2024-11-22,Premium Family,Active,2,0,No,No,3,3.28,Techno,Playlists,Lyrics Translation,Mobile,12,8
19192,France,50,2020-12-05,Free,Active,0,0,No,No,4,9.62,Hip-Hop,AI DJ,Vocal Remover,Desktop,9,9
15368,Norway,18,2024-09-07,Premium Family,Active,0,0,No,No,4,8.5,Indie,Offline Mode,AI DJ,Desktop,7,8
44514,South Africa,25,2022-03-17,Premium Individual,Active,0,0,No,No,4,13.17,K-Pop,AI DJ,Offline Party Mode,Desktop,8,11
34161,France,20,2020-04-16,Premium Individual,Active,1,0,No,No,1,10.66,Ambient,Daily Mix,Better AI Recommendations,Tablet,9,10
1600,Netherlands,44,2024-05-09,Free,Inactive,3,1,Yes,Yes,4,12.52,Bollywood,Podcasts,Music History Analytics,Tablet,13,3
31068,Mexico,34,2026-06-25,Premium Duo,Active,1,0,Yes,Yes,4,12.19,J-Pop,Playlists,Offline Party Mode,Car System,12,9
25520,Japan,31,2021-04-10,Free,Active,0,0,Yes,No,4,12.06,Reggae,Podcasts,Music History Analytics,Desktop,9,9
19762,Turkey,45,2020-07-06,Premium Family,Active,0,0,Yes,No,4,15.02,R&B,Radio,Mood-based Auto Playlists,Desktop,4,15
1662,South Africa,40,2021-06-01,Premium Individual,Active,1,0,Yes,Yes,2,3.21,Indie,Discover Weekly,AI DJ,Mobile,13,13
2526,Nigeria,31,2022-03-24,Premium Individual,Active,3,1,No,No,4,7.55,Ambient,Playlists,Offline Party Mode,Car System,10,12
25451,Netherlands,18,2022-05-02,Free,Inactive,3,1,No,No,4,10.72,Bollywood,Offline Mode,Lyrics Translation,Desktop,10,8
34834,South Korea,38,2022-02-25,Premium Individual,Active,0,0,Yes,Yes,2,10.27,K-Pop,Lyrics,Better AI Recommendations,Mobile,9,7
8561,Mexico,60,2018-03-24,Premium Family,Active,3,1,Yes,No,5,4.6,Pop,AI DJ,VR Concert Experience,Desktop,12,9
20591,Australia,44,2023-11-28,Free,Active,1,0,No,No,5,9.39,Jazz,Discover Weekly,Offline Party Mode,Smart Speaker,9,12
9891,Nigeria,53,2023-09-07,Free,Active,1,0,No,No,1,13.52,Blues,Discover Weekly,AI DJ,Mobile,7,11
3416,South Africa,26,2023-10-17,Premium Individual,Active,1,0,Yes,No,4,8.16,Techno,AI DJ,HiFi Audio,Desktop,10,16
7272,South Korea,23,2024-04-04,Free,Active,0,0,No,No,1,8.06,Latin,Podcasts,Offline Party Mode,Smart Speaker,11,11
949,Netherlands,35,2021-02-04,Student,Active,4,1,Yes,Yes,4,12.5,Techno,Discover Weekly,Lyrics Translation,Desktop,10,12
2911,Argentina,17,2021-03-19,Free,Active,0,0,No,No,5,10.05,Lo-fi,AI DJ,Mood-based Auto Playlists,Mobile,10,10
16055,South Africa,25,2022-01-18,Free,Inactive,3,1,No,No,4,13.64,Country,Podcasts,Mood-based Auto Playlists,Desktop,6,9
21244,Norway,23,2020-03-28,Student,Active,0,0,No,No,4,9.58,Electronic,Lyrics,Mood-based Auto Playlists,Smart Speaker,6,17
22408,Turkey,52,2025-03-06,Premium Duo,Active,0,0,No,No,4,14.7,R&B,Offline Mode,Concert Alerts,Mobile,13,12
46384,Colombia,51,2025-08-02,Free,Active,2,0,No,No,2,7.52,Funk,Offline Mode,Music History Analytics,Desktop,8,10
48915,Spain,32,2021-01-23,Premium Duo,Active,2,0,Yes,No,5,0.13,K-Pop,Discover Weekly,Lyrics Translation,Mobile,7,6
16530,Japan,27,2024-12-20,Free,Active,0,0,No,No,5,10.72,Lo-fi,Discover Weekly,Concert Alerts,Desktop,9,13
24656,France,26,2021-02-02,Premium Duo,Active,0,0,Yes,No,4,6.18,Funk,AI DJ,Lyrics Translation,Mobile,10,10
1927,Egypt,47,2026-03-10,Premium Individual,Active,0,0,No,No,1,11.53,Country,Daily Mix,Offline Party Mode,Mobile,4,13
32784,South Korea,17,2025-11-14,Premium Individual,Active,6,1,No,No,3,9.16,Blues,Podcasts,Mood-based Auto Playlists,Mobile,10,9
30297,Italy,48,2021-06-22,Free,Active,1,0,Yes,No,5,19.35,Electronic,Daily Mix,VR Concert Experience,Tablet,9,15
23622,Nigeria,60,2018-04-23,Free,Active,0,0,No,No,5,15.61,Hip-Hop,Daily Mix,AI DJ,Smart Speaker,9,11
35555,France,50,2024-01-02,Free,Active,1,0,No,No,4,16.34,Synthwave,Lyrics,Collaborative Live Queues,Desktop,5,9
46262,Saudi Arabia,42,2021-09-18,Free,Active,1,0,Yes,No,3,5.51,Classical,Podcasts,Lyrics Translation,Mobile,9,9
34108,China,31,2021-09-17,Free,Active,0,0,Yes,No,4,20.64,R&B,Daily Mix,VR Concert Experience,Mobile,10,7
42656,South Africa,29,2022-03-20,Premium Individual,Active,0,0,Yes,No,3,6.59,Funk,AI DJ,Concert Alerts,Mobile,8,11
39874,Nigeria,52,2023-07-29,Free,Active,0,0,Yes,No,4,7.36,Classical,AI DJ,Better AI Recommendations,Smart Speaker,13,10
17192,Norway,44,2022-04-17,Premium Duo,Active,1,0,Yes,No,4,8.22,R&B,Offline Mode,Better AI Recommendations,Desktop,6,12
23049,Sweden,20,2020-07-14,Free,Active,2,0,No,No,3,7.57,Lo-fi,Lyrics,Offline Party Mode,Smart Speaker,9,5
33499,South Korea,31,2022-04-19,Free,Inactive,5,1,No,No,5,14.33,Folk,Playlists,Social Listening,Car System,7,14
907,South Africa,21,2021-02-13,Free,Active,0,0,No,No,2,5.87,Lo-fi,Podcasts,Offline Party Mode,Smart Speaker,3,6
7235,Turkey,21,2022-08-01,Free,Active,0,0,No,No,4,13.03,Hip-Hop,Discover Weekly,Offline Party Mode,Desktop,10,8
18365,South Korea,29,2020-07-05,Premium Individual,Active,0,0,No,No,1,7.45,Funk,AI DJ,Lyrics Translation,Smart Speaker,6,12
4435,Norway,47,2020-04-12,Premium Individual,Active,1,0,No,No,5,8.26,Hip-Hop,AI DJ,Mood-based Auto Playlists,Mobile,7,14
23246,Turkey,25,2024-10-20,Student,Active,1,0,No,No,4,12.19,Afrobeat,Discover Weekly,Social Listening,Desktop,9,9
17034,France,56,2021-01-06,Free,Active,0,0,Yes,No,3,8.2,Funk,Lyrics,Better AI Recommendations,Mobile,8,8
2815,South Korea,47,2022-08-27,Premium Duo,Active,1,0,No,No,3,3.8,Electronic,Playlists,Better AI Recommendations,Smart Speaker,6,11
39555,Saudi Arabia,26,2024-02-10,Free,Active,1,0,No,No,4,7.24,Blues,Discover Weekly,Offline Party Mode,Tablet,11,13
24124,South Korea,28,2018-05-21,Free,Active,0,0,No,No,5,9.9,R&B,Daily Mix,Mood-based Auto Playlists,Mobile,15,11
7294,South Korea,43,2023-01-28,Premium Individual,Active,0,0,No,No,3,9.7,Indie,Playlists,Lyrics Translation,Desktop,10,11
41616,China,42,2023-04-11,Free,Active,1,0,No,No,3,8.1,Electronic,Discover Weekly,Offline Party Mode,Mobile,11,10
4870,South Africa,30,2018-12-11,Premium Individual,Active,0,0,No,No,1,0.71,Country,Podcasts,AI DJ,Mobile,7,7
2886,Netherlands,28,2020-04-19,Free,Active,0,0,Yes,Yes,3,7.18,J-Pop,Lyrics,Mood-based Auto Playlists,Mobile,10,4
18099,Russia,46,2023-01-31,Free,Active,1,0,Yes,No,5,11.02,Indie,Lyrics,Better AI Recommendations,Mobile,5,10
8982,Argentina,59,2021-08-03,Premium Individual,Active,0,0,No,No,4,8.26,Pop,Discover Weekly,Better AI Recommendations,Mobile,11,13
15669,Germany,21,2025-04-22,Free,Active,2,0,Yes,No,2,9.54,Techno,Lyrics,Concert Alerts,Mobile,11,10
2159,Germany,55,2018-05-14,Student,Active,0,0,No,No,4,8.08,Ambient,AI DJ,Lyrics Translation,Desktop,11,9
47086,South Korea,49,2023-12-06,Premium Duo,Active,0,0,No,No,4,5.72,Folk,AI DJ,Offline Party Mode,Smart Speaker,7,12
29564,South Africa,16,2025-02-07,Free,Active,1,0,Yes,No,4,12.94,Rock,Daily Mix,Concert Alerts,Mobile,7,13
6397,Germany,38,2023-09-29,Free,Active,2,0,Yes,No,5,8.29,Afrobeat,Playlists,Offline Party Mode,Desktop,5,10
27246,Indonesia,54,2021-03-31,Premium Individual,Active,0,0,Yes,No,3,13.54,Bollywood,Podcasts,AI DJ,Desktop,11,10
9572,Kenya,20,2021-10-10,Premium Individual,Active,1,0,No,No,4,12.21,Indie,Lyrics,Mood-based Auto Playlists,Mobile,14,11
13086,Japan,22,2026-06-09,Premium Individual,Active,9,1,Yes,No,3,8.98,Hip-Hop,Offline Mode,Music History Analytics,Desktop,8,9
32745,Brazil,20,2018-02-28,Free,Active,0,0,Yes,Yes,1,12.21,Ambient,Offline Mode,AI DJ,Mobile,8,15
49208,Brazil,52,2020-12-13,Premium Individual,Active,0,0,No,No,2,15.49,Techno,Daily Mix,Music History Analytics,Desktop,8,7
2574,Thailand,58,2022-05-23,Premium Individual,Active,1,0,No,No,4,4.21,R&B,Lyrics,Concert Alerts,Desktop,7,6
42733,Japan,18,2022-10-05,Premium Individual,Active,11,1,No,No,2,13.56,Indie,Daily Mix,Mood-based Auto Playlists,Tablet,10,14
32859,Egypt,38,2021-08-16,Free,Active,0,0,No,No,4,13.31,Ambient,Podcasts,Mood-based Auto Playlists,Desktop,5,13
14530,Nigeria,57,2023-09-20,Premium Individual,Active,0,0,No,No,3,9.05,R&B,Daily Mix,Lyrics Translation,Mobile,7,11
7710,Argentina,32,2022-07-04,Free,Active,7,1,No,No,4,11.89,Jazz,Daily Mix,Mood-based Auto Playlists,Mobile,9,7
24246,France,51,2022-03-26,Free,Active,0,0,No,No,4,12.24,Classical,Offline Mode,Concert Alerts,Smart Speaker,9,8
28156,Philippines,20,2020-09-18,Free,Active,0,0,No,No,4,7.0,R&B,Daily Mix,HiFi Audio,Car System,10,12
9238,Thailand,32,2023-02-17,Premium Family,Active,2,0,No,No,4,7.04,Classical,Playlists,Vocal Remover,Desktop,9,8
20897,Egypt,27,2020-11-15,Premium Duo,Active,2,0,No,No,4,11.91,Lo-fi,AI DJ,Lyrics Translation,Desktop,6,10
29530,Russia,38,2020-01-26,Student,Active,0,0,No,No,5,15.94,Afrobeat,Daily Mix,Mood-based Auto Playlists,Desktop,9,9
49273,Vietnam,43,2024-02-10,Free,Active,2,0,No,No,2,12.36,Bollywood,AI DJ,Offline Party Mode,Tablet,8,6
3095,Japan,16,2020-01-27,Premium Duo,Active,0,0,No,No,5,3.9,Techno,Playlists,HiFi Audio,Smart Speaker,12,8
4212,UK,52,2021-03-11,Premium Individual,Active,0,0,Yes,No,4,9.96,Bollywood,Discover Weekly,Song Identification,Desktop,4,12
40531,Mexico,49,2022-02-10,Free,Active,1,0,No,No,2,13.34,Hip-Hop,AI DJ,AI DJ,Tablet,5,6
26342,South Korea,18,2022-01-18,Free,Active,2,0,No,No,4,15.74,Bollywood,Discover Weekly,Social Listening,Desktop,12,5
42207,Brazil,21,2018-10-11,Premium Individual,Active,3,1,Yes,No,4,10.7,R&B,Discover Weekly,Mood-based Auto Playlists,Tablet,7,9
31909,Japan,30,2025-10-21,Free,Active,0,0,No,No,4,14.29,Blues,Radio,Better AI Recommendations,Car System,4,11
40633,Egypt,49,2026-02-25,Free,Active,0,0,Yes,Yes,4,14.03,Ambient,Playlists,Better AI Recommendations,Desktop,7,13
14433,Brazil,36,2023-08-10,Premium Individual,Inactive,5,1,No,No,4,11.06,Indie,Lyrics,Offline Party Mode,Mobile,5,16
1170,South Korea,34,2023-10-10,Student,Active,1,0,No,No,5,7.81,Country,Podcasts,Better AI Recommendations,Mobile,6,3
29804,Philippines,49,2024-12-16,Premium Individual,Active,0,0,Yes,No,5,16.61,Folk,AI DJ,Mood-based Auto Playlists,Tablet,9,8
8663,Turkey,26,2024-03-27,Free,Active,0,0,No,No,3,19.97,Country,Offline Mode,AI DJ,Desktop,5,13
11103,Thailand,33,2021-03-24,Free,Active,0,0,No,No,3,10.78,Country,Playlists,VR Concert Experience,Desktop,6,9
30955,South Africa,41,2022-03-19,Premium Duo,Active,3,1,No,No,3,8.87,Country,AI DJ,Music History Analytics,Mobile,9,7
48217,South Korea,31,2020-10-15,Student,Active,2,0,No,No,3,15.28,Folk,AI DJ,Offline Party Mode,Mobile,7,13
34933,Netherlands,27,2022-02-13,Premium Family,Inactive,3,1,No,No,4,8.14,Rock,Radio,Concert Alerts,Mobile,8,7
16706,Australia,54,2024-09-06,Free,Active,0,0,No,No,3,7.35,Indie,Radio,HiFi Audio,Tablet,4,9
20736,Indonesia,55,2018-07-15,Free,Active,0,0,Yes,No,2,12.57,Rock,Radio,Lyrics Translation,Mobile,12,9
10663,Netherlands,36,2024-09-20,Free,Active,4,1,No,No,4,14.37,Indie,Podcasts,Mood-based Auto Playlists,Mobile,9,13
6236,Nigeria,21,2022-06-21,Free,Active,0,0,No,No,5,2.11,Jazz,Discover Weekly,Lyrics Translation,Mobile,5,10
20783,Nigeria,38,2023-08-21,Premium Individual,Active,0,0,No,No,3,14.51,Hip-Hop,Discover Weekly,Offline Party Mode,Smart Speaker,11,12
44828,Turkey,39,2023-12-26,Free,Active,0,0,No,No,2,1.84,Jazz,Daily Mix,Better AI Recommendations,Tablet,8,11
33581,Egypt,36,2021-11-18,Free,Active,0,0,No,No,4,19.62,Hip-Hop,Daily Mix,Concert Alerts,Smart Speaker,11,8
4047,UK,31,2018-07-04,Student,Active,0,0,No,No,5,10.14,Bollywood,Lyrics,Song Identification,Car System,4,14
15993,Brazil,48,2025-08-26,Premium Duo,Active,0,0,No,No,1,11.8,Ambient,Offline Mode,Offline Party Mode,Mobile,3,13
12606,UK,19,2024-02-11,Free,Active,0,0,No,No,3,9.93,Synthwave,Discover Weekly,Better AI Recommendations,Tablet,14,8
23470,Netherlands,31,2023-04-09,Student,Active,0,0,No,No,3,7.65,Electronic,Lyrics,Mood-based Auto Playlists,Mobile,3,11
16924,Thailand,58,2022-11-28,Premium Individual,Active,2,0,No,No,5,14.74,J-Pop,Radio,VR Concert Experience,Desktop,11,6
41970,Netherlands,23,2023-01-11,Premium Individual,Active,1,0,No,No,3,7.88,Synthwave,Discover Weekly,Social Listening,Mobile,10,5
5295,Indonesia,53,2020-04-15,Free,Active,2,0,Yes,No,5,4.01,Folk,Offline Mode,Offline Party Mode,Desktop,11,13
27876,Norway,37,2023-10-02,Student,Inactive,6,1,No,No,5,4.65,Pop,Lyrics,HiFi Audio,Mobile,5,10
1198,Russia,46,2018-10-30,Free,Active,0,0,No,No,5,12.38,Rock,Radio,HiFi Audio,Desktop,7,8
49769,Egypt,26,2023-02-04,Premium Duo,Inactive,4,1,No,No,3,3.66,Bollywood,AI DJ,Offline Party Mode,Smart Speaker,6,17
2252,South Africa,23,2020-07-17,Free,Active,0,0,No,No,3,14.97,Bollywood,AI DJ,Better AI Recommendations,Mobile,10,11
33007,South Korea,34,2021-06-06,Free,Inactive,6,1,Yes,No,3,3.81,Blues,AI DJ,AI DJ,Tablet,8,8
26790,Egypt,53,2026-06-08,Premium Duo,Active,6,1,No,No,5,4.32,Country,Podcasts,Offline Party Mode,Desktop,8,11
30240,USA,46,2023-08-26,Free,Active,1,0,Yes,No,4,15.77,Indie,Daily Mix,Song Identification,Desktop,8,9
26819,Saudi Arabia,48,2026-10-09,Free,Inactive,5,1,Yes,No,3,6.64,Classical,AI DJ,Better AI Recommendations,Tablet,6,12
1902,Egypt,16,2023-10-26,Premium Individual,Inactive,3,1,No,No,4,12.27,Hip-Hop,Podcasts,HiFi Audio,Desktop,8,15
23519,Egypt,18,2018-06-28,Premium Individual,Inactive,4,1,No,No,1,9.82,Folk,Radio,Offline Party Mode,Mobile,8,9
7566,Indonesia,33,2024-06-05,Free,Active,1,0,No,No,3,5.78,Pop,Radio,AI DJ,Smart Speaker,9,11
27350,South Africa,58,2022-03-04,Premium Individual,Active,0,0,No,No,4,12.49,Techno,Lyrics,VR Concert Experience,Smart Speaker,6,6
11189,Turkey,31,2020-04-09,Free,Active,0,0,No,No,3,14.97,Indie,Daily Mix,HiFi Audio,Desktop,8,9
8582,Japan,42,2020-06-08,Student,Active,0,0,Yes,No,3,11.79,Country,Lyrics,AI DJ,Mobile,6,8
25314,Egypt,56,2025-01-17,Premium Individual,Active,1,0,Yes,No,4,18.48,Synthwave,Daily Mix,Concert Alerts,Car System,4,8
14906,Japan,60,2022-12-22,Free,Active,4,1,No,No,5,12.74,Folk,Lyrics,Offline Party Mode,Tablet,13,14
34148,South Korea,25,2022-05-02,Premium Family,Active,1,0,No,No,5,8.29,Bollywood,AI DJ,Offline Party Mode,Desktop,8,7
19992,Turkey,40,2022-07-19,Free,Active,2,0,No,No,3,11.91,Electronic,Radio,Offline Party Mode,Desktop,3,12
45,Saudi Arabia,44,2022-05-23,Premium Family,Active,2,0,No,No,3,5.46,Ambient,Radio,Mood-based Auto Playlists,Mobile,9,10
37088,Indonesia,19,2020-01-03,Student,Active,3,1,No,No,5,10.25,Jazz,Discover Weekly,VR Concert Experience,Mobile,5,13
22925,Netherlands,23,2019-04-23,Premium Duo,Active,0,0,No,No,4,8.38,Rock,Lyrics,Mood-based Auto Playlists,Smart Speaker,12,11
33445,Japan,48,2020-05-15,Free,Inactive,4,1,Yes,No,3,7.01,Lo-fi,Playlists,AI DJ,Mobile,8,24
3521,Argentina,59,2024-03-12,Free,Active,0,0,Yes,No,5,11.03,Classical,Discover Weekly,Concert Alerts,Smart Speaker,7,11
34875,Spain,51,2023-02-25,Premium Individual,Active,0,0,No,No,5,11.61,Afrobeat,Daily Mix,Mood-based Auto Playlists,Desktop,5,10
24760,Netherlands,30,2021-08-07,Free,Active,0,0,Yes,No,3,5.3,Techno,Podcasts,AI DJ,Desktop,14,8
5164,Kenya,43,2022-11-28,Premium Duo,Active,0,0,No,No,3,11.71,Country,AI DJ,HiFi Audio,Mobile,10,8
24439,Australia,24,2023-05-28,Premium Duo,Active,2,0,Yes,No,2,10.93,Rock,AI DJ,Mood-based Auto Playlists,Smart Speaker,10,12
39225,Norway,56,2018-08-14,Premium Duo,Active,0,0,No,No,3,6.12,Jazz,Daily Mix,Mood-based Auto Playlists,Mobile,6,9
2863,South Korea,19,2020-01-22,Premium Individual,Active,0,0,No,No,4,18.18,Punk,Radio,Mood-based Auto Playlists,Desktop,11,11
9323,Germany,59,2019-09-10,Free,Inactive,3,1,Yes,No,5,13.02,Afrobeat,Offline Mode,HiFi Audio,Mobile,5,8
14480,Sweden,52,2018-04-26,Free,Active,0,0,Yes,No,3,21.1,Lo-fi,Playlists,Mood-based Auto Playlists,Mobile,3,7
22572,South Korea,54,2021-12-06,Premium Individual,Inactive,5,1,No,No,4,8.87,Metal,Playlists,Concert Alerts,Smart Speaker,7,14
33364,South Africa,24,2018-10-16,Premium Individual,Active,2,0,Yes,No,3,9.35,Reggae,Playlists,Offline Party Mode,Mobile,7,10
42426,Vietnam,27,2020-01-01,Free,Active,1,0,Yes,No,4,10.34,Afrobeat,Discover Weekly,Collaborative Live Queues,Desktop,11,9
12101,France,25,2020-06-12,Student,Active,0,0,Yes,Yes,4,10.38,Afrobeat,Playlists,Mood-based Auto Playlists,Mobile,5,10
